Brand,Model,Age,KmDriven,Transmission,Owner,FuelType,Price
Hyundai,Xcent,108,65000.0,Manual,first,Hybrid/CNG,340000.0
Hyundai,Santro,180,110000.0,Manual,second,Petrol,156999.0
Skoda,Rapid,84,55000.0,Automatic,second,Hybrid/CNG,575000.0
BMW,5 Series,84,59000.0,Automatic,first,Diesel,3650000.0
Volkswagen,Vento,156,98000.0,Manual,first,Diesel,440000.0
Tata,Nexon,60,52000.0,Automatic,first,Hybrid/CNG,510000.0
Maruti Suzuki,Ritz,120,91440.0,Manual,second,Hybrid/CNG,335000.0
Maruti Suzuki,Vitara-Brezza,0,2000.0,Manual,first,Hybrid/CNG,1395000.0
Toyota,Fortuner,84,110000.0,Automatic,first,Diesel,2700000.0
Hyundai,Santro,72,35000.0,Automatic,first,Hybrid/CNG,450000.0
Maruti Suzuki,Celerio,84,57000.0,Automatic,first,Hybrid/CNG,399000.0
Hyundai,i20,120,38000.0,Automatic,first,Petrol,415000.0
Honda,BRV,72,66000.0,Automatic,second,Hybrid/CNG,680000.0
Maruti Suzuki,Zen-Estilo,180,99000.0,Manual,second,Hybrid/CNG,130000.0
Chevrolet,Trailblazer,108,116000.0,Manual,second,Diesel,685000.0
Honda,BRV,72,81001.0,Manual,first,Diesel,751000.0
Hyundai,Creta,12,27500.0,Manual,first,Petrol,1200000.0
Toyota,Corolla,192,52000.0,Automatic,second,Petrol,295000.0
Hyundai,i10,132,67000.0,Manual,second,Petrol,295000.0
Honda,Civic,156,77000.0,Automatic,second,Hybrid/CNG,190000.0
Hyundai,Verna,60,39500.0,Automatic,second,Hybrid/CNG,825000.0
Hyundai,Santro,228,130000.0,Manual,second,Petrol,94999.0
Maruti Suzuki,Swift,72,82500.0,Automatic,first,Diesel,650000.0
Maruti Suzuki,Celerio,72,85000.0,Manual,first,Hybrid/CNG,421000.0
Land Rover,Discovery,72,51000.0,Automatic,first,Diesel,2890000.0
Hyundai,i10,84,48000.0,Manual,first,Hybrid/CNG,350000.0
Mercedes-Benz,E-Class,84,56000.0,Automatic,first,Diesel,2790000.0
Hyundai,Accent,156,71000.0,Manual,second,Hybrid/CNG,240000.0
Tata,Hexa,84,97000.0,Automatic,first,Diesel,1300000.0
Maruti Suzuki,Grand Vitara,12,17000.0,Manual,first,Petrol,1300000.0
Honda,City,84,76000.0,Manual,first,Hybrid/CNG,549000.0
Skoda,Superb,108,99000.0,Automatic,second,Petrol,789999.0
Honda,Civic,204,85000.0,Automatic,second,Hybrid/CNG,150000.0
Honda,City,168,70000.0,Manual,first,Hybrid/CNG,290000.0
Honda,City,144,56320.0,Automatic,second,Hybrid/CNG,335000.0
Honda,City,84,61000.0,Manual,second,Hybrid/CNG,590000.0
Toyota,Land Cruiser,120,90000.0,Automatic,first,Diesel,7499000.0
Nissan,Micra,72,49900.0,Manual,second,Diesel,430000.0
Maruti Suzuki,Swift,12,16700.0,Manual,second,Petrol,650000.0
Honda,Civic,180,76000.0,Automatic,second,Petrol,240000.0
Maruti Suzuki,Celerio,84,75000.0,Automatic,second,Hybrid/CNG,300000.0
Mahindra,Thar,24,25000.0,Automatic,first,Diesel,1553000.0
Renault,Kwid,60,25000.0,Automatic,first,Hybrid/CNG,375000.0
Maruti Suzuki,Ciaz,84,72000.0,Manual,first,Diesel,650000.0
Honda,City,192,119000.0,Automatic,second,Hybrid/CNG,145000.0
Maruti Suzuki,Alto,84,52385.0,Automatic,first,Hybrid/CNG,299000.0
Honda,City,24,21000.0,Manual,second,Petrol,1190000.0
Maruti Suzuki,Swift Dzire,72,68955.0,Automatic,first,Petrol,610000.0
Maruti Suzuki,Ertiga,24,68000.0,Manual,second,Hybrid/CNG,950000.0
Audi,Q7,72,75000.0,Automatic,second,Diesel,4150000.0
Maruti Suzuki,Wagon-R,120,75000.0,Manual,first,Hybrid/CNG,195000.0
Renault,Kwid,12,14543.0,Automatic,first,Petrol,670000.0
Honda,CRV,132,106000.0,Automatic,second,Hybrid/CNG,540000.0
Hyundai,i20,48,420000.0,Manual,second,Hybrid/CNG,800000.0
Maruti Suzuki,Swift,192,130000.0,Manual,second,Hybrid/CNG,170000.0
Volkswagen,Vento,120,72900.0,Automatic,second,Diesel,511000.0
Volkswagen,Vento,108,92000.0,Manual,second,Diesel,450000.0
Mahindra,Xylo,96,130000.0,Manual,second,Diesel,475000.0
Hyundai,i20,156,68000.0,Manual,first,Diesel,310000.0
Mahindra,Scorpio,24,9500.0,Automatic,first,Petrol,2250000.0
Hyundai,Elantra,120,91000.0,Automatic,second,Diesel,550000.0
Volkswagen,Polo,156,53000.0,Manual,second,Diesel,271000.0
Ford,Figo,144,118000.0,Manual,second,Diesel,235000.0
Maruti Suzuki,Wagon-R,84,96000.0,Automatic,first,Hybrid/CNG,350000.0
Mahindra,Scorpio,84,81000.0,Manual,second,Diesel,875000.0
MG,Hector,36,32000.0,Automatic,second,Petrol,1550000.0
Mahindra,Scorpio,192,142200.0,Manual,second,Diesel,198500.0
Land Rover,Freelander 2,144,145000.0,Automatic,second,Diesel,675000.0
Hyundai,Creta,60,50000.0,Manual,first,Diesel,1050000.0
Toyota,Glanza,48,15000.0,Automatic,first,Petrol,845000.0
Land Rover,Range Rover Evoque,36,37000.0,Automatic,second,Diesel,4950000.0
Mahindra,Scorpio,84,710205.0,Manual,first,Diesel,875000.0
Maruti Suzuki,Wagon-R,96,62000.0,Automatic,second,Petrol,445000.0
Hyundai,i10,108,75000.0,Automatic,second,Hybrid/CNG,260000.0
Maruti Suzuki,XL6,60,53110.0,Automatic,second,Petrol,895000.0
Maruti Suzuki,Celerio,48,50000.0,Automatic,first,Petrol,330000.0
BMW,5 Series,120,90000.0,Automatic,second,Diesel,1251000.0
Maruti Suzuki,SX4,156,89926.0,Automatic,second,Hybrid/CNG,250000.0
Tata,Altroz,48,39000.0,Manual,first,Petrol,475000.0
Maruti Suzuki,S-Presso,24,49530.0,Manual,first,Petrol,440000.0
Maruti Suzuki,Celerio,60,74000.0,Manual,second,Petrol,470000.0
Maruti Suzuki,SX4,168,90000.0,Automatic,first,Hybrid/CNG,185000.0
Maruti Suzuki,Grand Vitara,12,20000.0,Automatic,first,Hybrid/CNG,1800000.0
Mercedes-Benz,GLE,84,59956.0,Automatic,first,Diesel,6199000.0
Mahindra,Scorpio,84,67000.0,Manual,first,Diesel,935000.0
BMW,X3,60,60000.0,Automatic,first,Diesel,3450000.0
Honda,Civic,60,77000.0,Automatic,first,Petrol,1375000.0
Maruti Suzuki,Celerio,72,42000.0,Automatic,first,Petrol,425000.0
Land Rover,Range Rover Evoque,108,65000.0,Automatic,first,Diesel,1699000.0
Mahindra,Xylo,156,105000.0,Manual,second,Diesel,550000.0
Skoda,Superb,96,55000.0,Automatic,first,Petrol,1350000.0
Audi,Q3,108,86000.0,Automatic,first,Diesel,1750000.0
Toyota,Innova Crysta,36,81499.0,Automatic,first,Diesel,2100000.0
Toyota,Corolla Altis,84,95000.0,Automatic,second,Petrol,875000.0
Maruti Suzuki,Celerio,120,65000.0,Manual,first,Hybrid/CNG,350000.0
Skoda,Rapid,84,100000.0,Automatic,second,Diesel,635000.0
Maruti Suzuki,Celerio,96,60000.0,Manual,second,Hybrid/CNG,350000.0
Maruti Suzuki,Wagon-R,72,39000.0,Manual,first,Petrol,340000.0
Mercedes-Benz,C-Class,96,96000.0,Automatic,second,Diesel,2000000.0
Toyota,Etios,144,30000.0,Automatic,second,Diesel,350000.0
Maruti Suzuki,Wagon-R,144,58000.0,Automatic,first,Hybrid/CNG,245000.0
Maruti Suzuki,Wagon-R,108,104300.0,Manual,second,Petrol,290000.0
Maruti Suzuki,Swift Dzire,144,105000.0,Manual,second,Hybrid/CNG,230000.0
Renault,Scala,132,61000.0,Manual,first,Petrol,275000.0
Hyundai,Santro,156,82000.0,Manual,second,Hybrid/CNG,105000.0
Mahindra,Thar,24,27000.0,Automatic,first,Diesel,1775000.0
Maruti Suzuki,Baleno,48,30211.0,Manual,first,Petrol,650000.0
Hyundai,i20,84,42000.0,Manual,first,Hybrid/CNG,560000.0
Maruti Suzuki,Alto,144,113000.0,Manual,second,Hybrid/CNG,225000.0
Honda,Jazz,60,65000.0,Automatic,first,Petrol,670000.0
Toyota,Glanza,48,60000.0,Manual,second,Petrol,699000.0
Mahindra,TUV300,108,65000.0,Automatic,second,Diesel,599999.0
Toyota,Etios Liva,156,160000.0,Manual,second,Petrol,295000.0
Maruti Suzuki,Eeco,84,66000.0,Manual,second,Petrol,380000.0
Mahindra,KUV100,60,23600.0,Manual,second,Petrol,325000.0
Hyundai,i10,108,53000.0,Automatic,first,Hybrid/CNG,429000.0
Jeep,Meridian,216,86000.0,Automatic,second,Diesel,420000.0
Mahindra,Verito,144,220000.0,Manual,second,Diesel,240000.0
Maruti Suzuki,Swift,24,34000.0,Manual,first,Hybrid/CNG,599000.0
Hyundai,i20,96,95000.0,Manual,second,Diesel,559000.0
Skoda,Octavia,48,31008.0,Automatic,second,Petrol,1515000.0
Nissan,Sunny,132,56850.0,Automatic,second,Hybrid/CNG,185000.0
Toyota,Fortuner,60,33000.0,Automatic,first,Diesel,3445000.0
Mahindra,Thar,12,32000.0,Automatic,first,Diesel,1500000.0
Maruti Suzuki,Eeco,36,41000.0,Automatic,first,Hybrid/CNG,425000.0
Maruti Suzuki,Wagon-R,192,43000.0,Manual,second,Hybrid/CNG,149000.0
Toyota,Fortuner,60,81000.0,Automatic,first,Diesel,3175000.0
Hyundai,i10,84,57000.0,Automatic,first,Hybrid/CNG,515000.0
Hyundai,i20,60,81000.0,Manual,second,Hybrid/CNG,465000.0
Tata,Tiago,24,35000.0,Manual,first,Hybrid/CNG,600000.0
Maruti Suzuki,Zen-Estilo,132,55000.0,Automatic,first,Hybrid/CNG,260000.0
Maruti Suzuki,Ertiga,48,55000.0,Automatic,first,Petrol,990000.0
Audi,A6,60,22000.0,Automatic,first,Petrol,3100000.0
Volkswagen,Polo,144,123000.0,Manual,second,Diesel,399000.0
Maruti Suzuki,Baleno,72,128000.0,Manual,first,Diesel,670000.0
Nissan,Terrano,120,132228.0,Manual,second,Diesel,450000.0
Maruti Suzuki,Wagon-R,84,50000.0,Automatic,first,Hybrid/CNG,435000.0
Maruti Suzuki,Zen-Estilo,168,80000.0,Manual,second,Petrol,170000.0
Maruti Suzuki,Swift Dzire,120,70927.0,Manual,second,Petrol,325000.0
Tata,Tiago,72,32000.0,Manual,first,Diesel,545000.0
Mercedes-Benz,GLC,84,102000.0,Automatic,first,Diesel,2775000.0
Honda,CRV,144,92000.0,Automatic,first,Hybrid/CNG,400000.0
Maruti Suzuki,Ertiga,84,80000.0,Manual,first,Diesel,750000.0
Ford,Endeavour,96,93000.0,Automatic,second,Diesel,2100000.0
Hyundai,Elantra,108,73000.0,Automatic,first,Diesel,775000.0
Ford,Ecosport,60,41868.0,Automatic,first,Hybrid/CNG,775000.0
Honda,WRV,48,55000.0,Manual,first,Petrol,675000.0
Toyota,Innova Hycross,12,20000.0,Automatic,first,Hybrid/CNG,3300000.0
Audi,Q3,96,120000.0,Automatic,second,Diesel,1475000.0
Maruti Suzuki,Eeco,156,96369.0,Manual,second,Hybrid/CNG,120000.0
Hyundai,i10,156,62000.0,Automatic,first,Petrol,275000.0
Hyundai,Verna,120,93000.0,Manual,second,Diesel,520000.0
Hyundai,i20,60,79000.0,Manual,second,Hybrid/CNG,465000.0
MG,Hector,36,23000.0,Automatic,first,Petrol,1475000.0
Maruti Suzuki,Wagon-R,108,62000.0,Automatic,second,Hybrid/CNG,120000.0
Toyota,Innova Crysta,60,97000.0,Manual,first,Diesel,1521000.0
Ford,Endeavour,60,85000.0,Automatic,second,Diesel,2150000.0
Honda,City,192,82700.0,Manual,second,Petrol,285000.0
Maruti Suzuki,Alto,60,78000.0,Automatic,first,Petrol,475000.0
BMW,3 Series,84,95000.0,Automatic,first,Diesel,2100000.0
Mahindra,Thar,60,10000.0,Manual,first,Diesel,795000.0
Honda,Amaze,120,62000.0,Manual,first,Hybrid/CNG,385000.0
Maruti Suzuki,Alto,48,25000.0,Manual,first,Hybrid/CNG,325000.0
Maruti Suzuki,Swift Dzire,36,62000.0,Manual,second,Hybrid/CNG,680000.0
Maruti Suzuki,Wagon-R,108,90000.0,Manual,second,Hybrid/CNG,290000.0
Renault,Duster,96,83409.0,Automatic,second,Diesel,625000.0
Maruti Suzuki,Zen-Estilo,132,78000.0,Manual,second,Petrol,150000.0
Mercedes-Benz,C-Class,72,42000.0,Automatic,first,Diesel,2700000.0
Maruti Suzuki,Swift Dzire,84,79000.0,Automatic,first,Petrol,569000.0
Maruti Suzuki,Wagon-R,60,72500.0,Manual,first,Hybrid/CNG,425000.0
Maruti Suzuki,Wagon-R,156,95000.0,Manual,second,Hybrid/CNG,220000.0
Toyota,Corolla Altis,132,77000.0,Automatic,second,Hybrid/CNG,365000.0
Maruti Suzuki,Ciaz,60,73500.0,Automatic,first,Petrol,750000.0
Hyundai,Santro,156,70000.0,Automatic,first,Hybrid/CNG,120000.0
Maruti Suzuki,Celerio,60,120000.0,Automatic,second,Hybrid/CNG,300000.0
Toyota,Innova Crysta,156,175000.0,Manual,second,Diesel,650000.0
Maruti Suzuki,Baleno,84,50000.0,Automatic,first,Petrol,425000.0
Hyundai,i10,48,44681.0,Manual,first,Petrol,525155.0
Land Rover,Range Rover,48,48000.0,Automatic,first,Petrol,16500000.0
Force Motors,Force One,96,70000.0,Automatic,first,Hybrid/CNG,560000.0
Mahindra,Thar,24,19000.0,Manual,first,Diesel,1599000.0
Toyota,Innova Crysta,192,122000.0,Manual,first,Diesel,390000.0
Mitsubishi,Pajero,84,79000.0,Automatic,second,Diesel,1075000.0
Maruti Suzuki,Swift Dzire,108,52000.0,Manual,first,Petrol,450000.0
Hyundai,Creta,12,15000.0,Automatic,first,Petrol,1690000.0
Jeep,Compass,72,75000.0,Manual,second,Diesel,1500000.0
Maruti Suzuki,Swift Dzire,48,28000.0,Automatic,first,Hybrid/CNG,725000.0
Honda,Amaze,108,104000.0,Automatic,first,Hybrid/CNG,400000.0
Maruti Suzuki,Ertiga,108,52000.0,Manual,first,Hybrid/CNG,685000.0
Ford,Ecosport,60,70000.0,Manual,first,Diesel,590000.0
Maruti Suzuki,Swift,96,47500.0,Manual,first,Petrol,530000.0
Honda,Jazz,96,93000.0,Automatic,second,Hybrid/CNG,425000.0
Volkswagen,Polo,120,149000.0,Automatic,second,Petrol,530000.0
Maruti Suzuki,Ertiga,120,70000.0,Manual,second,Hybrid/CNG,455000.0
Hyundai,Elantra,132,100000.0,Manual,second,Diesel,465000.0
BMW,7 Series,84,24000.0,Automatic,second,Diesel,4450000.0
Maruti Suzuki,Wagon-R,60,81000.0,Manual,first,Hybrid/CNG,490000.0
Hyundai,Accent,288,120400.0,Manual,second,Petrol,74000.0
Audi,Q3,144,90000.0,Automatic,second,Diesel,890000.0
Volkswagen,Polo,72,23000.0,Manual,second,Diesel,545000.0
Mahindra,KUV100,84,90000.0,Automatic,second,Hybrid/CNG,220000.0
Maruti Suzuki,Swift Dzire,0,5500.0,Automatic,first,Hybrid/CNG,411000.0
Hyundai,i10,96,62000.0,Automatic,second,Hybrid/CNG,440000.0
Maruti Suzuki,Swift,12,15000.0,Automatic,second,Hybrid/CNG,800000.0
Hyundai,Creta,24,44000.0,Manual,first,Petrol,1350000.0
Maruti Suzuki,XL6,48,78000.0,Automatic,first,Petrol,1050000.0
Maruti Suzuki,Ciaz,48,75000.0,Automatic,second,Hybrid/CNG,550000.0
Hyundai,Verna,156,86000.0,Manual,second,Diesel,335000.0
Mahindra,Thar,36,28500.0,Automatic,second,Petrol,1300000.0
Mahindra,XUV500,144,175000.0,Manual,first,Diesel,710000.0
Chevrolet,Spark,132,50000.0,Manual,second,Petrol,149000.0
Hyundai,i20,60,80000.0,Manual,first,Petrol,625000.0
Maruti Suzuki,Swift,24,75000.0,Manual,first,Petrol,575000.0
Volkswagen,Vento,120,72000.0,Automatic,second,Petrol,450000.0
Hyundai,Santro,180,130000.0,Automatic,second,Hybrid/CNG,70000.0
Hyundai,i10,144,68000.0,Automatic,second,Petrol,294000.0
Maruti Suzuki,Swift,0,18950.0,Automatic,first,Petrol,950000.0
Hyundai,Creta,36,90000.0,Automatic,first,Diesel,1650000.0
Maruti Suzuki,Eeco,12,53000.0,Automatic,first,Hybrid/CNG,580000.0
Volkswagen,Jetta,96,120000.0,Manual,first,Diesel,825000.0
Maruti Suzuki,Eeco,48,63000.0,Automatic,first,Hybrid/CNG,349000.0
Tata,Safari Storme,84,72400.0,Manual,first,Diesel,745000.0
Hyundai,i20,36,57555.0,Manual,first,Petrol,705000.0
Hyundai,i10,96,42000.0,Manual,first,Petrol,320000.0
Maruti Suzuki,Celerio,72,40000.0,Manual,first,Petrol,500000.0
Maruti Suzuki,Omni,60,55846.0,Manual,second,Petrol,285000.0
Hyundai,i10,12,10000.0,Manual,second,Petrol,635000.0
Honda,Amaze,96,86000.0,Manual,second,Hybrid/CNG,425000.0
Maruti Suzuki,800,192,70000.0,Manual,second,Petrol,80000.0
Hyundai,i20,24,31851.0,Manual,first,Petrol,647000.0
Honda,CRV,108,103000.0,Automatic,second,Hybrid/CNG,775000.0
Mercedes-Benz,C-Class,48,59001.0,Automatic,first,Diesel,3690000.0
Maruti Suzuki,Swift,156,130000.0,Manual,second,Petrol,310000.0
Mercedes-Benz,GLS,84,66000.0,Automatic,second,Diesel,5400000.0
Tata,Tiago,48,52252.0,Manual,first,Hybrid/CNG,340000.0
Honda,Civic,132,84000.0,Automatic,second,Petrol,400000.0
Audi,Q3,60,44000.0,Automatic,first,Diesel,3200000.0
Toyota,Etios,132,81530.0,Manual,second,Diesel,425000.0
Maruti Suzuki,Omni,84,57215.0,Automatic,first,Hybrid/CNG,245000.0
Hyundai,Eon,144,10000.0,Automatic,second,Petrol,140000.0
Kia,Sonet,36,34000.0,Automatic,first,Hybrid/CNG,899000.0
Ford,Ecosport,132,78300.0,Manual,first,Diesel,310000.0
Kia,Seltos,24,30000.0,Automatic,first,Diesel,2075000.0
Volkswagen,Polo,84,94000.0,Automatic,second,Petrol,790000.0
Hyundai,Santro,252,130000.0,Manual,second,Petrol,75000.0
Honda,CRV,60,124000.0,Automatic,first,Petrol,1499000.0
Hyundai,Eon,108,55000.0,Manual,second,Petrol,265000.0
Maruti Suzuki,Baleno,84,20300.0,Automatic,first,Petrol,525000.0
Honda,City,132,55000.0,Manual,second,Hybrid/CNG,310000.0
Maruti Suzuki,Swift Dzire,108,60000.0,Manual,first,Diesel,420000.0
Maruti Suzuki,Swift Dzire,96,68000.0,Manual,first,Hybrid/CNG,365000.0
Maruti Suzuki,S-Presso,48,35000.0,Manual,first,Petrol,420000.0
Maruti Suzuki,Ciaz,96,59000.0,Manual,first,Petrol,545000.0
Mercedes-Benz,M-Class,144,129000.0,Automatic,first,Diesel,1750000.0
Skoda,Slavia,24,22940.0,Manual,first,Petrol,1195000.0
Fiat,Punto,96,94000.0,Manual,second,Hybrid/CNG,221000.0
Volkswagen,Vento,156,70000.0,Automatic,second,Hybrid/CNG,290000.0
Hyundai,Eon,132,56000.0,Manual,second,Petrol,195000.0
Hyundai,Aura,36,49000.0,Manual,first,Diesel,790000.0
Toyota,Fortuner,0,6000.0,Automatic,first,Diesel,5495000.0
Maruti Suzuki,Celerio,120,65000.0,Manual,first,Petrol,270000.0
Volkswagen,Polo,156,152000.0,Manual,second,Diesel,370000.0
Renault,Duster,120,98000.0,Manual,second,Diesel,450000.0
Jeep,Compass,36,32000.0,Automatic,first,Petrol,1899000.0
Hyundai,i10,36,55000.0,Manual,first,Hybrid/CNG,625000.0
Maruti Suzuki,Swift Dzire,24,45000.0,Automatic,first,Hybrid/CNG,840000.0
Honda,Jazz,108,68000.0,Manual,second,Diesel,399000.0
Maruti Suzuki,Celerio,84,62000.0,Automatic,first,Hybrid/CNG,411000.0
Hyundai,i10,156,45000.0,Manual,second,Petrol,315000.0
Mahindra,Thar,36,51000.0,Automatic,second,Diesel,1590000.0
Renault,Duster,108,75000.0,Manual,second,Diesel,560000.0
Tata,Tigor,12,20000.0,Manual,second,Hybrid/CNG,730000.0
Maruti Suzuki,Wagon-R,60,45640.0,Manual,second,Petrol,460000.0
Hyundai,i10,156,71303.0,Automatic,second,Petrol,325000.0
Maruti Suzuki,Zen-Estilo,156,73500.0,Manual,first,Hybrid/CNG,70000.0
Hyundai,i10,84,90001.0,Manual,first,Diesel,430000.0
Isuzu,D-Max,24,15000.0,Automatic,first,Diesel,2000000.0
Maruti Suzuki,Wagon-R,144,56000.0,Manual,first,Hybrid/CNG,195000.0
Hyundai,Creta,48,123000.0,Automatic,first,Petrol,1150000.0
Toyota,Innova Hycross,0,1600.0,Automatic,first,Petrol,2285000.0
Honda,City,120,87000.0,Manual,first,Diesel,495000.0
Hyundai,Creta,84,67879.0,Manual,first,Diesel,730000.0
Maruti Suzuki,Alto,48,72000.0,Automatic,second,Hybrid/CNG,375000.0
Volkswagen,Polo,36,59000.0,Automatic,second,Petrol,1100000.0
Honda,CRV,108,104000.0,Automatic,second,Hybrid/CNG,775000.0
Mercedes-Benz,C-Class,156,65000.0,Automatic,first,Diesel,1150000.0
Jeep,Compass,84,80000.0,Manual,first,Diesel,850000.0
Honda,City,108,78300.0,Automatic,first,Hybrid/CNG,611000.0
Volkswagen,Polo,168,140000.0,Manual,second,Diesel,350000.0
Volkswagen,Polo,96,75000.0,Automatic,second,Petrol,530000.0
Maruti Suzuki,Swift Dzire,84,63000.0,Automatic,second,Hybrid/CNG,550000.0
Tata,Tiago,72,42000.0,Automatic,first,Hybrid/CNG,535000.0
Fiat,Punto,120,80000.0,Automatic,second,Petrol,179001.0
Mahindra,XUV500,132,81000.0,Manual,first,Diesel,571000.0
Maruti Suzuki,Swift Dzire,84,65500.0,Automatic,first,Hybrid/CNG,550000.0
Mahindra,Scorpio,96,67000.0,Manual,second,Diesel,675000.0
Maruti Suzuki,Wagon-R,36,60000.0,Manual,first,Hybrid/CNG,510000.0
Toyota,Camry,132,90000.0,Automatic,first,Petrol,775000.0
Mercedes-Benz,C-Class,60,58000.0,Automatic,first,Diesel,2951000.0
Volvo,S60,132,56000.0,Automatic,second,Diesel,1250000.0
Maruti Suzuki,Wagon-R,36,89000.0,Manual,first,Hybrid/CNG,560000.0
Honda,Accord,168,75000.0,Automatic,second,Hybrid/CNG,225000.0
Maruti Suzuki,Ertiga,48,51000.0,Automatic,second,Hybrid/CNG,950000.0
Maruti Suzuki,Alto,180,70000.0,Manual,second,Petrol,130000.0
Hyundai,Verna,120,71900.0,Automatic,second,Hybrid/CNG,450000.0
Renault,Kwid,84,22000.0,Manual,second,Petrol,285000.0
Maruti Suzuki,Eeco,48,70000.0,Manual,second,Petrol,450000.0
Maruti Suzuki,Swift Dzire,120,25500.0,Manual,first,Diesel,574000.0
Volkswagen,Polo,72,78000.0,Automatic,second,Petrol,775000.0
Toyota,Innova Crysta,48,75000.0,Automatic,first,Diesel,2000000.0
Maruti Suzuki,Baleno,36,17532.0,Manual,first,Petrol,704429.0
Ford,Figo,156,97000.0,Manual,second,Petrol,130000.0
Honda,City,144,66000.0,Automatic,first,Hybrid/CNG,350000.0
Toyota,Innova Crysta,24,16800.0,Automatic,first,Diesel,3400000.0
Maruti Suzuki,Eeco,144,50000.0,Manual,second,Hybrid/CNG,275000.0
Maruti Suzuki,S-Cross,84,69000.0,Manual,first,Diesel,499999.0
Skoda,Kushaq,36,34000.0,Manual,first,Petrol,1250000.0
Jeep,Compass,84,78000.0,Automatic,first,Petrol,975000.0
Audi,Q7,120,92000.0,Automatic,second,Diesel,1025000.0
Volkswagen,Polo,84,130000.0,Automatic,second,Petrol,850000.0
Hyundai,Santro,48,65000.0,Automatic,second,Hybrid/CNG,435000.0
Maruti Suzuki,Baleno,72,19000.0,Manual,first,Petrol,525000.0
Hyundai,i10,36,65900.0,Automatic,first,Hybrid/CNG,651000.0
Tata,Harrier,36,52000.0,Automatic,first,Petrol,2050000.0
Maruti Suzuki,Wagon-R,144,65000.0,Manual,first,Petrol,195000.0
Maruti Suzuki,Swift Dzire,84,84500.0,Manual,second,Diesel,490000.0
Maruti Suzuki,Wagon-R,156,109500.0,Automatic,first,Hybrid/CNG,245000.0
BMW,3 Series,96,59000.0,Automatic,first,Diesel,1650000.0
Tata,Harrier,24,50000.0,Manual,first,Diesel,1750000.0
Maruti Suzuki,Wagon-R,96,89700.0,Manual,second,Petrol,369000.0
Maruti Suzuki,Wagon-R,12,35000.0,Automatic,first,Hybrid/CNG,750000.0
Honda,City,108,93000.0,Manual,first,Diesel,445000.0
Maruti Suzuki,Swift,204,25.0,Automatic,first,Hybrid/CNG,70000.0
Maruti Suzuki,Ciaz,84,51000.0,Automatic,first,Petrol,555000.0
Maruti Suzuki,Eeco,96,51000.0,Manual,second,Petrol,400000.0
Ford,Ecosport,132,73000.0,Manual,second,Diesel,395000.0
Chevrolet,Beat,144,99000.0,Manual,second,Diesel,130000.0
Maruti Suzuki,Wagon-R,96,95000.0,Manual,second,Hybrid/CNG,375000.0
Nissan,Patrol,144,32000.0,Automatic,second,Hybrid/CNG,270000.0
Maruti Suzuki,Wagon-R,60,76000.0,Manual,first,Hybrid/CNG,450000.0
Maruti Suzuki,Ertiga,48,64185.0,Manual,first,Hybrid/CNG,985000.0
Hyundai,i20,108,38000.0,Manual,second,Petrol,490000.0
Maruti Suzuki,Swift Dzire,72,150000.0,Manual,first,Diesel,724999.0
Maruti Suzuki,Alto,60,75000.0,Manual,first,Hybrid/CNG,320000.0
Mahindra,XUV500,144,133000.0,Manual,second,Diesel,500000.0
Mitsubishi,Pajero,120,150000.0,Manual,second,Diesel,975000.0
Ford,Ecosport,120,53000.0,Manual,first,Diesel,365000.0
Maruti Suzuki,Alto,168,92000.0,Manual,second,Hybrid/CNG,105000.0
Renault,Kwid,48,45011.0,Manual,first,Petrol,375000.0
Hyundai,i10,180,13570.0,Automatic,first,Hybrid/CNG,155000.0
Mahindra,Scorpio,24,11000.0,Manual,first,Diesel,1768000.0
Maruti Suzuki,Ertiga,24,5000.0,Manual,first,Petrol,1060000.0
Honda,Accord,156,64000.0,Automatic,second,Hybrid/CNG,444444.0
Skoda,Rapid,132,75000.0,Automatic,first,Hybrid/CNG,295000.0
Maruti Suzuki,Baleno,96,120000.0,Manual,first,Hybrid/CNG,590000.0
Hyundai,Eon,132,66500.0,Manual,first,Petrol,245000.0
Maruti Suzuki,Eeco,12,20000.0,Manual,second,Hybrid/CNG,600000.0
Maruti Suzuki,Wagon-R,60,65000.0,Automatic,first,Petrol,600000.0
Mahindra,Scorpio,180,145000.0,Manual,first,Diesel,315000.0
Chevrolet,Sail,132,77000.0,Manual,second,Hybrid/CNG,250000.0
Hyundai,Eon,72,50000.0,Manual,first,Petrol,269991.0
Hyundai,Creta,72,88652.0,Manual,second,Diesel,785000.0
Hyundai,i20,84,37638.0,Manual,first,Diesel,580000.0
Maruti Suzuki,Ertiga,0,3000.0,Manual,first,Hybrid/CNG,1199000.0
Audi,Q3,84,65000.0,Automatic,second,Diesel,1690000.0
Maruti Suzuki,Celerio,72,42000.0,Automatic,second,Hybrid/CNG,550000.0
Maruti Suzuki,Baleno,72,66000.0,Automatic,second,Hybrid/CNG,535000.0
Audi,A6,144,119812.0,Automatic,second,Diesel,780000.0
Renault,Duster,96,64000.0,Manual,second,Diesel,325000.0
Maruti Suzuki,Grand Vitara,12,9000.0,Manual,first,Petrol,1450000.0
Mahindra,Scorpio,120,110000.0,Manual,second,Diesel,625000.0
Maruti Suzuki,Wagon-R,108,68000.0,Manual,first,Hybrid/CNG,380000.0
Volkswagen,Tiguan,0,1.0,Automatic,first,Petrol,3175000.0
