Brand,Model,Age,KmDriven,Transmission,Owner,FuelType,Price
Mercedes-Benz,E-Class,121,7501,Automatic,first,Petrol,4800000.0
Honda,Amaze,121,58000,Manual,first,Diesel,445000.0
Mercedes-Benz,GLE,85,29277,Automatic,first,Diesel,5965000.0
Maruti Suzuki,Ritz,121,57034,Manual,first,Diesel,438000.0
Maruti Suzuki,Ciaz,109,40810,Manual,first,Diesel,790000.0
Hyundai,Santro,205,35268,Manual,second,Petrol,188000.0
BMW,5 Series,205,81000,Automatic,second,Diesel,1050000.0
Maruti Suzuki,Baleno,85,34630,Automatic,first,Petrol,729000.0
Ford,Fiesta,157,45122,Manual,first,Diesel,600000.0
Mahindra,XUV500,169,126000,Manual,third,Diesel,670000.0
Maruti Suzuki,Alto,193,63000,Manual,first,Petrol,150000.0
Mini,Cooper 3,109,32298,Automatic,first,Diesel,2380000.0
Mahindra,XUV500,133,63288,Manual,first,Diesel,777000.0
Lexus,LS,157,43337,Manual,first,Petrol,332000.0
Maruti Suzuki,Swift,121,46561,Manual,first,Diesel,494000.00000000006
Mercedes-Benz,A-Class,145,34000,Automatic,second,Diesel,1100000.0
Renault,Kwid,109,48000,Manual,first,Petrol,340000.0
Maruti Suzuki,Swift,145,56263,Manual,first,Diesel,417000.0
Lexus,LX,241,84060,Manual,second,Petrol,125000.0
Hyundai,i10,109,9000,Automatic,first,Petrol,545000.0
Tata,Manza,157,79000,Manual,first,Diesel,259000.0
Mahindra,XUV500,121,87900,Manual,first,Diesel,1201000.0
Maruti Suzuki,Swift Dzire,181,72425,Manual,second,Petrol,245000.00000000003
Audi,Q3,121,38000,Automatic,first,Diesel,2900000.0
Ford,Fiesta,205,83000,Manual,second,Diesel,240000.0
Mercedes-Benz,C-Class,181,107000,Automatic,first,Diesel,1199000.0
Honda,City,121,51000,Automatic,first,Petrol,790000.0
Toyota,Innova,181,140000,Manual,third,Diesel,625000.0
Chevrolet,Beat,169,48000,Manual,second,Petrol,180000.0
Maruti Suzuki,Wagon-R,145,62000,Manual,first,CNG,280000.0
Honda,Jazz,121,31000,Manual,first,Petrol,490000.00000000006
Nissan,Micra,181,75055,Manual,first,Petrol,225000.0
Maruti Suzuki,Ciaz,97,51210,Automatic,first,Petrol,889000.0
Toyota,Fortuner,157,87000,Automatic,first,Diesel,1500000.0
Ford,Aspire,85,17000,Manual,first,Diesel,565000.0
Maruti Suzuki,Ertiga,133,57000,Manual,first,Diesel,700000.0
Maruti Suzuki,Alto,109,9370,Manual,first,Petrol,295000.0
Honda,Brio,145,53226,Manual,first,Petrol,330000.0
Hyundai,Verna,181,120000,Manual,second,Diesel,350000.0
Honda,City,217,75055,Manual,first,Petrol,229999.99999999997
Hyundai,Creta,97,37247,Manual,first,Diesel,1369000.0
Toyota,Etios Liva,145,64000,Manual,first,Diesel,310000.0
Hyundai,Sonata,133,12000,Manual,first,Petrol,1275000.0
Hyundai,Creta,97,40158,Manual,first,Diesel,1375000.0
Honda,Jazz,97,11000,Manual,first,Petrol,675000.0
Volkswagen,Vento,133,70010,Manual,first,Diesel,525000.0
Mahindra,XUV500,121,82000,Manual,first,Diesel,875000.0
Mahindra,TUV300,97,57259,Manual,first,Diesel,886999.9999999999
Honda,Accord,181,84000,Automatic,second,Petrol,650000.0
Maruti Suzuki,Ertiga,157,168000,Manual,first,Diesel,450000.0
Ssangyong,Rexton,157,73670,Manual,first,Diesel,1250000.0
Toyota,Fortuner,133,89540,Automatic,first,Diesel,1680000.0
Maruti Suzuki,Ertiga,109,85423,Manual,first,Diesel,875000.0
Hyundai,Elantra,145,48823,Automatic,first,Diesel,850000.0
Hyundai,i10,169,35082,Manual,first,Petrol,221000.0
Maruti Suzuki,Omni,157,126000,Manual,first,Petrol,160000.0
Honda,Amaze,109,19000,Automatic,first,Petrol,625000.0
Honda,Civic,217,69000,Automatic,second,Petrol,225000.0
Mercedes-Benz,CLA,73,29836,Automatic,first,Diesel,2575000.0
Skoda,Superb,181,48002,Manual,second,Petrol,675000.0
Maruti Suzuki,Ciaz,121,52324,Manual,first,Diesel,625000.0
Ford,Ecosport,145,65000,Manual,first,Diesel,509999.99999999994
Mercedes-Benz,M-Class,193,66000,Automatic,second,Diesel,1075000.0
Hyundai,i10,109,75700,Manual,first,Diesel,570000.0
Volkswagen,Vento,145,43000,Manual,first,Diesel,595000.0
Chevrolet,Beat,157,42706,Manual,first,Diesel,240000.0
Mahindra,Quanto,145,35000,Manual,first,Diesel,349000.0
Hyundai,i10,169,54348,Automatic,first,Petrol,400000.0
Toyota,Etios Liva,145,84000,Manual,first,Diesel,385000.0
Toyota,Corolla,181,63298,Automatic,first,Petrol,395000.0
Hyundai,i10,145,75049,Manual,second,Petrol,300000.0
Ford,Aspire,85,24237,Manual,first,Petrol,670000.0
Maruti Suzuki,Ritz,109,22767,Manual,first,Petrol,614000.0
Hyundai,i20,157,58000,Automatic,second,Petrol,440000.00000000006
Maruti Suzuki,Swift Dzire,97,57000,Manual,first,Diesel,425000.0
BMW,7 Series,181,50161,Automatic,first,Petrol,2593000.0
Maruti Suzuki,S-Cross,109,45000,Manual,first,Diesel,700000.0
Toyota,Fortuner,97,68319,Automatic,first,Diesel,2512000.0
Hyundai,Eon,97,30711,Manual,first,Petrol,445000.0
Hyundai,i20,169,38277,Manual,first,Diesel,240000.0
Volkswagen,Vento,157,115000,Manual,second,Diesel,433000.0
Maruti Suzuki,Swift Dzire,97,46849,Automatic,first,Petrol,693000.0
Hyundai,i20,133,64000,Manual,first,Diesel,425000.0
Mercedes-Benz,E-Class,181,130923,Automatic,first,Diesel,1250000.0
Hyundai,i10,121,15000,Manual,first,Petrol,490000.00000000006
Hyundai,i20,133,32720,Manual,first,Diesel,450000.0
Renault,Kwid,109,12500,Manual,first,Petrol,300000.0
Hyundai,Xcent,121,59800,Automatic,first,Petrol,580000.0
Volkswagen,Vento,169,54211,Manual,first,Petrol,333000.0
Chevrolet,Cruze,121,62242,Automatic,first,Diesel,662000.0
Nissan,Terrano,121,54000,Manual,second,Diesel,575000.0
Hyundai,Verna,157,65000,Manual,first,Diesel,620000.0
Maruti Suzuki,Celerio,121,55000,Automatic,first,Petrol,350000.0
Maruti Suzuki,Wagon-R,181,71000,Manual,first,Petrol,200000.0
Hyundai,i20,157,70000,Manual,first,Diesel,400000.0
Audi,A4,169,53000,Automatic,first,Petrol,950000.0
BMW,X1,145,43000,Automatic,first,Diesel,1750000.0
Skoda,Rapid,121,54000,Automatic,first,Petrol,611000.0
Hyundai,i10,133,51000,Manual,first,Petrol,375000.0
Mitsubishi,Pajero,217,78000,Manual,second,Diesel,620000.0
Honda,City,133,25000,Manual,first,Diesel,615000.0
Maruti Suzuki,Alto,157,12600,Manual,first,Petrol,240000.0
Maruti Suzuki,Swift,193,80000,Manual,fourth & above,Diesel,215000.0
Hyundai,i10,109,21000,Manual,first,Petrol,375000.0
Ford,Figo,169,32000,Manual,second,Petrol,215000.0
Hyundai,i10,121,50000,Manual,first,Petrol,475000.0
BMW,X4,181,47500,Manual,first,Petrol,245000.00000000003
Honda,City,97,7500,Manual,first,Petrol,1115000.0
Renault,Duster,109,68163,Automatic,first,Diesel,890000.0
Honda,Amaze,133,61000,Manual,first,Diesel,434999.99999999994
Toyota,Innova,121,100000,Manual,second,Diesel,1200000.0
BMW,3 Series,193,61500,Automatic,second,Diesel,850000.0
Hyundai,i10,97,42883,Manual,first,Petrol,426999.99999999994
Renault,Duster,157,97000,Manual,second,Diesel,425000.0
Mitsubishi,Outlander,181,39525,Automatic,first,Petrol,925000.0
Maruti Suzuki,Vitara-Brezza,97,35384,Manual,first,Diesel,861000.0
Mercedes-Benz,R-Class,181,46000,Automatic,first,Diesel,2800000.0
Ford,Ecosport,85,32189,Manual,first,Diesel,925000.0
Hyundai,Verna,109,27000,Automatic,first,Diesel,860000.0
Volkswagen,Polo,85,22734,Manual,first,Petrol,753000.0
Renault,Duster,133,58002,Manual,first,Diesel,575000.0
Honda,Brio,157,31500,Automatic,first,Petrol,415000.00000000006
Ford,Figo,97,30933,Manual,first,Petrol,584000.0
Audi,A6,157,27090,Automatic,first,Diesel,1650000.0
BMW,X5,121,29500,Automatic,first,Diesel,4300000.0
Hyundai,i10,145,45000,Manual,first,Petrol,355000.0
Hyundai,i20,85,11691,Manual,first,Petrol,890000.0
Skoda,Octavia,229,121000,Manual,second,Diesel,250000.0
Hyundai,Verna,181,118077,Manual,first,Diesel,385000.0
Hyundai,Verna,157,36300,Automatic,third,Petrol,750000.0
Hyundai,Getz,241,90000,Manual,second,Petrol,180000.0
Ford,Figo,181,78000,Manual,first,Diesel,225000.0
Audi,A6,121,42000,Automatic,first,Diesel,2425000.0
Volkswagen,Polo,121,27000,Manual,first,Petrol,434999.99999999994
BMW,X1,157,22000,Automatic,first,Diesel,1150000.0
Honda,City,133,49000,Manual,first,Petrol,475000.0
Hyundai,i20,157,42600,Manual,first,Diesel,499000.0
Honda,Jazz,85,12794,Automatic,first,Petrol,915000.0
Maruti Suzuki,Swift,229,125000,Manual,fourth & above,Petrol,235000.0
Honda,CRV,133,88046,Automatic,first,Petrol,1399000.0
Mercedes-Benz,A-Class,133,8000,Automatic,second,Diesel,1975000.0
Mahindra,XUV500,85,82739,Automatic,first,Diesel,1677000.0
Lexus,LX,229,193000,Manual,third,Diesel,250000.0
Renault,Scala,145,7000,Automatic,first,Petrol,365000.0
Land Rover,Range Rover,157,60000,Automatic,second,Diesel,2350000.0
Maruti Suzuki,Alto,97,38000,Manual,first,Petrol,311000.0
Toyota,Etios,145,56344,Manual,first,Petrol,457000.0
Hyundai,i20,133,17858,Manual,first,Petrol,532000.0
Hyundai,i10,157,53000,Manual,first,Petrol,320000.0
Maruti Suzuki,Swift,109,67906,Manual,first,Diesel,563000.0
Hyundai,Eon,121,19000,Manual,first,Petrol,300000.0
BMW,3 Series,181,67000,Automatic,second,Diesel,925000.0
Ambassador,Classic,169,80000,Manual,first,Diesel,120000.0
Maruti Suzuki,Alto,121,61000,Manual,first,Petrol,215000.0
Volkswagen,Polo,181,39000,Manual,first,Diesel,305000.0
Toyota,Corolla,133,59000,Automatic,first,Petrol,1150000.0
Lexus,LS,205,80931,Manual,first,Petrol,229999.99999999997
Maruti Suzuki,Swift,109,34000,Manual,first,Petrol,495000.0
Renault,Scala,145,130000,Manual,first,Diesel,475000.0
Maruti Suzuki,Vitara-Brezza,85,52380,Manual,first,Diesel,1015000.0
Nissan,Micra,169,44000,Manual,first,Petrol,265000.0
Ford,Figo,121,84000,Manual,first,Diesel,380000.0
Honda,CRV,97,41697,Automatic,first,Petrol,1668000.0
Nissan,Terrano,133,163000,Manual,first,Diesel,500000.0
Toyota,Etios Liva,169,42000,Manual,second,Petrol,375000.0
Hyundai,i20,145,129000,Manual,third,Diesel,411000.00000000006
Ford,Aspire,121,32200,Manual,second,Petrol,425000.0
Mitsubishi,Pajero,253,129000,Manual,first,Diesel,345000.0
Audi,A4,133,40000,Automatic,first,Diesel,2250000.0
Toyota,Innova,229,150000,Manual,first,Petrol,450000.0
Chevrolet,Aveo,217,140000,Manual,first,Petrol,90000.0
Lexus,LS,229,63181,Manual,first,Petrol,185000.0
Honda,Amaze,145,39575,Manual,first,Diesel,325000.0
Maruti Suzuki,Swift,181,63600,Manual,second,Diesel,310000.0
Ford,Ecosport,133,70374,Manual,first,Diesel,734000.0
Volkswagen,Polo,121,26256,Manual,first,Diesel,425000.0
Hyundai,i20,109,13460,Manual,first,Petrol,645000.0
Toyota,Innova,169,122000,Manual,second,Diesel,1075000.0
Mercedes-Benz,M-Class,121,58589,Automatic,first,Diesel,2775000.0
Maruti Suzuki,Wagon-R,241,115000,Manual,second,Petrol,99000.0
Ford,Endeavour,109,75000,Automatic,first,Diesel,2400000.0
Hyundai,i20,109,30292,Manual,first,Petrol,610000.0
Honda,WRV,97,32248,Manual,first,Petrol,825000.0
Volkswagen,Polo,145,74000,Manual,first,Petrol,465000.00000000006
Honda,CRV,133,56100,Manual,first,Petrol,975000.0
Hyundai,i10,133,61325,Manual,first,Petrol,440000.00000000006
Maruti Suzuki,Swift Dzire,133,33000,Manual,first,Petrol,399000.0
BMW,5 Series,109,18090,Automatic,first,Diesel,4573000.0
Ford,Ecosport,133,71390,Manual,first,Diesel,527000.0
Maruti Suzuki,Wagon-R,133,41000,Manual,first,CNG,350000.0
Honda,City,109,67000,Manual,first,Diesel,725000.0
Lexus,LS,205,99000,Manual,second,Diesel,160000.0
Renault,Duster,133,142000,Manual,second,Diesel,600000.0
Hyundai,i10,181,26966,Manual,first,Petrol,300000.0
Honda,Jazz,121,27628,Manual,first,Petrol,495000.0
Maruti Suzuki,S-Cross,109,82497,Manual,first,Diesel,899000.0
Honda,Accord,217,86000,Manual,third,Petrol,185000.0
Volkswagen,Polo,109,26981,Manual,first,Petrol,616000.0
Maruti Suzuki,Ritz,181,110471,Manual,first,Diesel,350000.0
Honda,Amaze,133,69000,Manual,first,Petrol,450000.0
Hyundai,i20,97,12000,Manual,first,Petrol,775000.0
Renault,Duster,133,77500,Manual,first,Diesel,660000.0
Hyundai,i10,133,48031,Manual,first,Petrol,498000.00000000006
BMW,3 Series,205,170000,Automatic,third,Diesel,975000.0
Ford,Ecosport,133,69565,Manual,first,Diesel,555000.0
Volkswagen,Vento,109,45492,Automatic,first,Diesel,1030000.0000000001
Honda,Accord,169,85000,Automatic,second,Petrol,750000.0
Chevrolet,Aveo,205,55902,Manual,first,Petrol,180000.0
Volkswagen,Polo,97,18500,Manual,first,Petrol,625000.0
Mahindra,Xylo,121,129750,Manual,second,Diesel,680000.0
Hyundai,i10,193,50902,Automatic,first,Petrol,300000.0
Mahindra,XUV500,121,84725,Manual,first,Diesel,1160000.0
Hyundai,Elantra,145,40000,Manual,second,Diesel,695000.0
Volkswagen,Passat,181,60000,Manual,third,Petrol,350000.0
Hyundai,i10,133,33496,Manual,first,Petrol,550000.0
Hyundai,i20,121,25000,Manual,first,Petrol,565000.0
Chevrolet,Enjoy,145,71000,Manual,first,Diesel,325000.0
Skoda,Rapid,121,20826,Automatic,first,Petrol,772000.0
Hyundai,Creta,109,42244,Manual,first,Diesel,1200000.0
Chevrolet,Beat,145,98598,Manual,first,Diesel,155000.0
Toyota,Fortuner,169,62100,Manual,first,Diesel,1075000.0
Hyundai,i20,109,44238,Manual,first,Petrol,672000.0
Audi,Q7,157,91743,Automatic,first,Diesel,2855000.0
Porsche,Panamera,145,19828,Automatic,second,Diesel,7500000.0
Honda,City,109,36891,Manual,first,Petrol,1049000.0
Mahindra,Quanto,157,90049,Manual,first,Diesel,380000.0
Audi,A4,157,74002,Automatic,first,Diesel,1850000.0
Hyundai,Sonata,145,41000,Automatic,first,Petrol,600000.0
Hyundai,Verna,157,83678,Manual,first,Diesel,550000.0
Maruti Suzuki,Wagon-R,181,91000,Manual,first,Petrol,229999.99999999997
Maruti Suzuki,Ertiga,109,50000,Manual,first,Diesel,869999.9999999999
Hyundai,Xcent,121,58000,Manual,first,Diesel,495000.0
Maruti Suzuki,Swift,157,80000,Manual,first,Diesel,425000.0
Mahindra,XUV500,97,41290,Manual,second,Diesel,1094000.0
BMW,5 Series,145,65000,Automatic,first,Diesel,2126000.0
Toyota,Corolla,109,16471,Manual,second,Petrol,1150000.0
Hyundai,i20,121,54339,Manual,second,Diesel,600000.0
Mahindra,KUV100,109,24025,Manual,first,Petrol,409999.99999999994
Maruti Suzuki,Alto,145,24027,Manual,first,Petrol,200999.99999999997
Fiat,Punto,181,59270,Manual,first,Petrol,260000.0
Maruti Suzuki,Wagon-R,157,40000,Manual,first,Petrol,235000.0
Mitsubishi,Pajero,157,155566,Manual,second,Diesel,915000.0
Honda,Brio,145,42320,Manual,first,Petrol,290000.0
Hyundai,i20,97,24153,Manual,second,Diesel,918000.0
Hyundai,Creta,109,27000,Automatic,first,Petrol,1145000.0
Maruti Suzuki,Alto,157,92000,Manual,second,CNG,210000.0
Honda,Amaze,97,61795,Manual,first,Petrol,553000.0
Mahindra,KUV100,109,13500,Manual,first,Petrol,375000.0
Honda,City,85,4500,Automatic,first,Petrol,1250000.0
Mahindra,XUV500,97,23000,Automatic,first,Diesel,1550000.0
Lexus,LS,169,65400,Manual,first,Petrol,210000.0
Mercedes-Benz,C-Class,145,80578,Automatic,second,Diesel,1450000.0
Renault,Duster,97,42646,Automatic,first,Diesel,1246000.0
Volkswagen,Polo,133,30000,Manual,second,Petrol,525000.0
BMW,5 Series,157,90000,Automatic,first,Diesel,1450000.0
Mercedes-Benz,S-Class,193,98000,Automatic,second,Diesel,2500000.0
Lexus,LS,157,66400,Manual,first,Petrol,266000.0
Jaguar,XJ,157,50000,Automatic,first,Diesel,4500000.0
Maruti Suzuki,Swift,121,63310,Manual,first,Diesel,509999.99999999994
Honda,Amaze,133,66000,Manual,first,Diesel,350000.0
BMW,3 Series,169,74000,Automatic,second,Diesel,1250000.0
Hyundai,Verna,157,93000,Manual,first,Diesel,555000.0
Toyota,Fortuner,121,70000,Automatic,first,Diesel,1948000.0
Maruti Suzuki,Swift,157,48772,Manual,first,Petrol,391000.0
Chevrolet,Beat,181,66000,Manual,first,Petrol,219000.0
Hyundai,i10,97,27417,Automatic,first,Petrol,689000.0
Ford,Figo,169,51593,Manual,second,Petrol,347000.0
Nissan,Teana,205,86340,Automatic,second,Petrol,325000.0
Maruti Suzuki,Swift,181,75000,Manual,first,Petrol,285000.0
Audi,A4,109,39237,Automatic,first,Diesel,2564000.0
Honda,City,85,11966,Manual,first,Petrol,1027999.9999999999
Honda,Jazz,121,37000,Manual,first,Petrol,630000.0
Volkswagen,Polo,133,70920,Manual,first,Diesel,475000.0
Nissan,Terrano,145,65280,Manual,first,Diesel,580000.0
Land Rover,Discovery,109,62000,Automatic,first,Diesel,4450000.0
Hyundai,i20,133,44525,Manual,first,Petrol,465000.00000000006
Honda,City,193,86863,Manual,first,Petrol,360000.0
Mahindra,XUV500,121,102626,Manual,first,Diesel,1225000.0
BMW,X4,97,45000,Manual,first,Diesel,2000000.0
Mahindra,XUV500,97,22000,Manual,first,Diesel,1600000.0
Lexus,LX,169,108905,Automatic,second,Diesel,621000.0
Datsun,Go,109,12800,Manual,first,Petrol,325000.0
Mahindra,Scorpio,109,32000,Manual,first,Diesel,975000.0
Honda,Amaze,133,39000,Automatic,first,Petrol,445000.0
Honda,City,97,42000,Manual,first,Diesel,1200000.0
Mercedes-Benz,GLE,205,73000,Manual,first,Petrol,80000.0
Hyundai,i10,85,48000,Manual,first,Diesel,595000.0
Maruti Suzuki,Alto,121,18000,Manual,first,CNG,300000.0
Hyundai,Verna,133,19000,Manual,first,Petrol,525000.0
Toyota,Innova,73,33598,Manual,first,Diesel,2220000.0
BMW,X1,157,63000,Automatic,first,Diesel,1350000.0
Volkswagen,Jetta,121,48000,Automatic,first,Diesel,1350000.0
Ford,Figo,133,66000,Manual,first,Diesel,347000.0
Ssangyong,Rexton,145,80000,Automatic,second,Diesel,950000.0
Volkswagen,Vento,169,37000,Manual,first,Petrol,480000.0
Skoda,Rapid,109,35058,Manual,first,Petrol,654000.0
Volkswagen,Polo,157,52000,Manual,first,Petrol,310000.0
Maruti Suzuki,S-Cross,121,61313,Manual,first,Diesel,799000.0
Toyota,Corolla,193,45000,Manual,second,Petrol,330000.0
Maruti Suzuki,Ertiga,121,74000,Manual,first,Diesel,875000.0
Hyundai,i10,145,89000,Automatic,first,Petrol,419000.00000000006
Mercedes-Benz,CLA,73,13414,Automatic,first,Diesel,3077000.0
Honda,City,229,95000,Manual,second,Petrol,211000.0
Mahindra,KUV100,85,15900,Manual,first,Petrol,625000.0
Toyota,Fortuner,169,151000,Manual,first,Diesel,1140000.0
Honda,City,169,65000,Manual,first,Petrol,520000.0
Audi,A6,97,36824,Automatic,first,Diesel,3984000.0000000005
Ford,Figo,145,65287,Manual,first,Diesel,445000.0
Mercedes-Benz,A-Class,133,52000,Automatic,first,Diesel,1950000.0
Chevrolet,Aveo,217,33000,Manual,first,Petrol,175000.0
Ford,Figo,109,71000,Manual,first,Diesel,509999.99999999994
Hyundai,Elantra,145,71000,Automatic,first,Diesel,680000.0
Maruti Suzuki,Baleno,109,20000,Automatic,first,Petrol,574000.0
Maruti Suzuki,Swift,181,71000,Manual,first,Petrol,330000.0
Mercedes-Benz,CLS,181,29000,Automatic,first,Diesel,3200000.0
BMW,3 Series,109,27000,Automatic,first,Diesel,3500000.0
Maruti Suzuki,Swift Dzire,97,19000,Automatic,first,Diesel,890000.0
Hyundai,Verna,169,58000,Manual,second,Petrol,400000.0
Jeep,Compass,85,42203,Manual,first,Diesel,1946000.0
Hyundai,Sonata,193,94000,Automatic,first,Diesel,525000.0
Maruti Suzuki,Eeco,145,52000,Manual,second,CNG,260000.0
Tata,Nexon,85,4900,Manual,first,Diesel,922000.0000000001
Hyundai,Eon,145,70000,Manual,first,Petrol,180000.0
Tata,Indica,241,100000,Manual,second,Diesel,130000.0
BMW,5 Series,121,65266,Automatic,first,Diesel,3175000.0
Maruti Suzuki,Ertiga,133,54569,Manual,first,Diesel,599000.0
Honda,Amaze,121,51361,Manual,first,Petrol,494000.00000000006
Ford,Fiesta,217,125000,Manual,third,Petrol,150000.0
Honda,Civic,205,66000,Manual,third,Petrol,325000.0
Maruti Suzuki,Wagon-R,217,65047,Manual,first,LPG,195000.0
Maruti Suzuki,Ertiga,133,22281,Manual,first,Diesel,650000.0
Hyundai,i10,145,63210,Manual,first,Diesel,371000.0
Hyundai,Xcent,85,31000,Manual,first,Petrol,500000.0
Hyundai,i10,205,60000,Manual,first,Petrol,199000.0
Honda,Amaze,97,32006,Manual,first,Petrol,425000.0
Audi,A6,193,78000,Automatic,first,Diesel,800000.0
Hyundai,i10,169,9489,Manual,first,Petrol,295000.0
Renault,Kwid,85,5000,Manual,first,Petrol,350000.0
Audi,A4,157,60000,Automatic,second,Diesel,1600000.0
Maruti Suzuki,Alto,121,50000,Manual,first,Petrol,275000.0
Honda,City,121,53000,Manual,first,Petrol,695000.0
Mercedes-Benz,C-Class,169,64000,Automatic,second,Petrol,1250000.0
Audi,Q5,97,43827,Automatic,first,Diesel,3683000.0
Volkswagen,Polo,169,36431,Manual,first,Petrol,270000.0
Hyundai,Creta,97,35000,Manual,first,Diesel,990000.0
Honda,City,169,94832,Manual,first,Petrol,383000.0
Honda,City,157,88381,Manual,first,Petrol,525000.0
Maruti Suzuki,S-Cross,109,45194,Manual,first,Diesel,775000.0
BMW,X4,181,66000,Manual,second,Petrol,246000.0
Maruti Suzuki,Swift Dzire,133,38578,Manual,first,Diesel,396000.0
Maruti Suzuki,Ertiga,121,40000,Manual,first,Diesel,825000.0
Hyundai,i20,85,20632,Manual,first,Petrol,758000.0
Hyundai,i10,133,73042,Manual,first,Diesel,399000.0
Honda,City,133,54257,Manual,first,Petrol,625000.0
Skoda,Rapid,145,93000,Manual,first,Diesel,500000.0
Mercedes-Benz,E-Class,241,102000,Automatic,second,Diesel,465000.00000000006
Hyundai,Santa Fe,109,28881,Automatic,first,Diesel,2137000.0
Maruti Suzuki,Alto,217,52195,Manual,first,Petrol,175000.0
Isuzu,D-Max,85,20422,Manual,first,Diesel,1609000.0
Hyundai,Verna,157,38000,Manual,first,Diesel,409999.99999999994
Ford,Figo,121,92885,Manual,first,Diesel,356000.0
Honda,City,181,43000,Manual,second,Petrol,421000.0
Maruti Suzuki,Swift,109,70478,Manual,first,Diesel,686000.0
Hyundai,Verna,121,57000,Manual,first,Diesel,660000.0
Hyundai,Creta,85,32434,Automatic,first,Petrol,1435000.0
Ford,Ecosport,97,32000,Manual,first,Diesel,950000.0
BMW,X6,169,59000,Automatic,first,Diesel,2190000.0
BMW,5 Series,109,76467,Automatic,first,Diesel,3045000.0
Ford,Aspire,109,100000,Manual,first,Diesel,509999.99999999994
Hyundai,Verna,145,37086,Automatic,first,Petrol,544000.0
Ford,Ikon,181,135000,Manual,first,Diesel,160000.0
Audi,A6,133,54862,Automatic,first,Diesel,1667000.0000000002
Honda,CRV,181,67758,Manual,first,Petrol,950000.0
Hyundai,i20,157,56200,Automatic,first,Petrol,385000.0
Toyota,Fortuner,169,169006,Manual,first,Diesel,1064000.0
Renault,Kwid,109,20229,Manual,first,Petrol,350000.0
Chevrolet,Spark,205,62000,Manual,third,Petrol,110000.00000000001
Hyundai,Verna,169,51500,Manual,second,Petrol,260000.0
BMW,3 Series,157,69000,Automatic,first,Diesel,1850000.0
Hyundai,Santro,253,167000,Manual,first,Petrol,135000.0
Maruti Suzuki,Swift Dzire,121,62476,Manual,first,Diesel,795000.0
Hyundai,Xcent,97,60500,Manual,first,Diesel,549000.0
Honda,Jazz,97,17978,Automatic,first,Petrol,695000.0
Lexus,LS,205,300000,Manual,first,Diesel,100000.0
Ambassador,Classic,145,123000,Manual,second,Diesel,445000.0
Maruti Suzuki,S-Cross,109,45296,Manual,first,Diesel,699000.0
BMW,X4,205,77325,Manual,first,Petrol,351000.0
Maruti Suzuki,Baleno,85,25858,Automatic,first,Petrol,754000.0
Maruti Suzuki,Ritz,109,120000,Manual,first,Diesel,365000.0
Hyundai,Elantra,109,22000,Automatic,first,Diesel,1600000.0
Chevrolet,Spark,157,11000,Manual,first,Petrol,140000.0
Hyundai,i20,97,3900,Manual,first,Petrol,645000.0
Hyundai,Xcent,109,106092,Manual,first,Diesel,440000.00000000006
Honda,Jazz,121,27000,Automatic,first,Petrol,595000.0
Honda,Brio,145,11000,Manual,first,Petrol,390000.0
Mercedes-Benz,E-Class,109,39753,Automatic,first,Diesel,3528000.0
Tata,Hexa,97,39800,Manual,first,Diesel,1425000.0
Hyundai,Xcent,97,73000,Manual,first,Diesel,450000.0
Ford,Ecosport,121,55000,Manual,first,Diesel,750000.0
Tata,Nano,97,18351,Automatic,first,Petrol,341000.0
Honda,Brio,145,45000,Manual,second,Petrol,325000.0
Maruti Suzuki,Ertiga,109,112200,Manual,first,Diesel,830000.0000000001
Hyundai,i10,181,29000,Manual,first,Petrol,345000.0
Hyundai,Santro,217,57309,Manual,first,Petrol,210000.0
Mahindra,XUV500,121,53392,Manual,first,Diesel,1195000.0
Volkswagen,Vento,181,71000,Manual,first,Diesel,425000.0
Tata,Safari Storme,133,93000,Manual,first,Diesel,825000.0
Honda,Accord,181,119000,Manual,first,Petrol,595000.0
Maruti Suzuki,Eeco,109,42225,Manual,first,Petrol,430000.0
Maruti Suzuki,Swift,157,65000,Manual,first,Diesel,390000.0
Maruti Suzuki,Baleno,109,27809,Automatic,first,Petrol,641000.0
Mahindra,XUV500,121,65100,Manual,first,Diesel,836000.0
Hyundai,Xcent,133,51000,Manual,first,Petrol,385000.0
Mercedes-Benz,C-Class,97,10000,Automatic,first,Diesel,3600000.0
Skoda,Superb,169,54895,Manual,first,Petrol,750000.0
Volkswagen,Polo,121,80768,Manual,first,Diesel,570000.0
Maruti Suzuki,Ignis,73,12076,Manual,first,Petrol,550000.0
Maruti Suzuki,Swift,109,49000,Manual,first,Diesel,590000.0
Honda,City,121,42366,Manual,first,Petrol,775000.0
BMW,5 Series,181,68000,Automatic,first,Diesel,1800000.0
Skoda,Laura,205,122397,Manual,first,Diesel,440000.00000000006
Volkswagen,Polo,97,50534,Automatic,first,Petrol,827000.0
Renault,Duster,133,55300,Manual,first,Diesel,475000.0
Honda,City,205,73095,Automatic,first,Petrol,380000.0
Volkswagen,Vento,169,51100,Manual,first,Diesel,340000.0
Hyundai,i10,109,13436,Manual,second,Petrol,470000.0
Ford,Fiesta,205,76000,Manual,second,Petrol,149000.0
Hyundai,Xcent,109,63141,Manual,second,Diesel,450000.0
Honda,Amaze,133,74885,Manual,first,Diesel,540000.0
Honda,City,109,14000,Automatic,first,Petrol,1150000.0
Renault,Fluence,157,56000,Manual,second,Diesel,350000.0
